"label","gender","profession","ideology_binary","ideology_multiclass","tweet"
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Un gráfico que habla por si solo. El Gobierno de @user es el gobierno que más ha subido el Salario Mínimo Interprofesional en democracia. Cumplimos un objetivo de legislatura, que el SMI llegue al 60% del salario medio español. Beneficia a 2,5 millones de personas."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Lo mejor del @user es siempre la militancia, como se demuestra en la Conferencia Política del @user . La subida del SMI, la reforma laboral para crear empleo de calidad y acabar con la precariedad y la subida de las pensiones demuestran que somos el Gobierno de la gente."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Somos los [POLITICAL_PARTY] los que hacemos avanzar Santander con la construcción del MUPAC, la rehabilitación de la Biblioteca Menéndez Pelayo, el pago de Valdecilla o el 50% de financiación del TUS. ¿Os imagináis cuanto más podemos hacer a partir de mayo con @user como alcalde?"
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","El Salario Mínimo sube un 8%, hasta los 1.080 euros al mes. El Presidente. @user anuncia en el Senado que el Consejo de Ministros aprobará esta nueva subida el 7 de febrero. La subida de las pensiones y del Salario Mínimo demuestran porque somos 🌹"
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","El presidente @user ha buscado rebajar la tensión, conseguir la paz social y fomentar la concordia cívica. Los [POLITICAL_PARTY] nunca vamos a abandonar la legalidad constitucional porque es lo que ampara el acuerdo entre diferentes y esto es lo que construye un país."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Este país va a tener Ley Trans. Una buena Ley Trans que va a garantizar que no haya marcha atrás en el futuro. Sólo pedimos una semana más para que que esta ley se haga con toda la seguridad jurídica. No hay que exagerar con este tema."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Hacemos un llamamiento al sentido común, a la cultura democrática y al cumplimiento de la Constitución para que el [POLITICAL_PARTY] se siente y negocie."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","El [POLITICAL_PARTY] lleva incumpliendo la Constitución 4 años, secuestrando durante ese tiempo el CGPJ. Ante ese bloqueo, los grupos parlamentarios hemos decidido cambiar la ley para cumplir con la Constitución. 📺 @user"
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Este es el concepto de una sociedad justa y solidaria para la derecha.. [POLITICIAN]: “Los que más aportan tienen que tener más ayudas y los que menos aportamos, pues no tenemos derecho a tener un IVA reducido para la compra de un coche”."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Nuestra gente, nuestros pueblos, nuestra . En la XXVIII Feria de ganado vacuno y caballar de , junto a su alcaldesa, Lorena Pérez, y toda la buena gente de la comarca."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Los [POLITICAL_PARTY] siempre acatamos la decisiones de la justicia. Esta decisión del [HASHTAG] nos parece grave porque supone la intromisión de jueces, algunos con el mandato caducado, en el poder legislativo. Esto no había ocurrido nunca en democracia. 📺 @user"
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Por tercera vez consecutiva, este Gobierno aprueba unos Presupuestos [HASHTAG] para:. 🤝 proteger a la ciudadanía. 🧓 garantizar el poder adquisitivo de los pensionistas. 🏫 fortalecer los servicios públicos. ✅ Son una muestra de estabilidad."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","@user Este país va a tener ley trans y va a tener una buena ley trans que no tenga marcha atrás y permita avanzar en derechos a este colectivo. Los [POLITICAL_PARTY] queremos evitar que los recursos del [POLITICAL_PARTY] y [POLITICAL_PARTY] puedan tumbar esta ley en los tribunales."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","@user A la derecha lo que le molesta es la acción de este Gobierno:. ✂️ Eliminación del copago. 👉 ERTES para salvar puestos de trabajo. 💶 IMV para los ➕ vulnerables. 💡 Bono social térmico. ✅ Limitación subida del alquiler. 🚆 Ayudas al transporte. 🏠 Bono joven alquiler. 📚 Aumento becas"
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","El Sr. [POLITICIAN] siempre forma parte del problema, jamás de la solución. Que alguien que no cumple la Constitución, quiera dar lecciones de constitucionalismo es una broma de mal gusto."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Mientras algunos estamos empeñados en sacar adelante los [HASHTAG] co las políticas, medidas y recursos que este Gobierno pone en marcha para proteger a la gente, lo que de verdad importa, el [POLITICAL_PARTY] sigue instalado en el insulto, el enfrentamiento y perjudicar la convivencia."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","@user Una persona ni puede ser libre ni igual si es esclava de la necesidad. Por eso, todas las medidas que está impulsando [HASHTAG] se van a financiar con fondos europeos y con impuestos.. Sí, impuestos.. Con una fiscalidad progresiva para que quien más tiene aporte más."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","@user Todo lo que se dice en la tribuna del Congreso tiene consecuencias.. Por eso, es muy preocupante y peligrosa la deriva de quienes quieren patrimonializar los símbolos, la Constitución y que califican de ilegítimo un gobierno democrático como el de @user ."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","No hay ciudadano o ciudadana que no haya sido beneficiado o beneficiada por alguna medida política que hayamos puesto en marcha. Y así va a seguir este Gobierno, porque no va a parar y vamos a ir a por todas."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Lo que queremos es aumentar las condenas y acotar la horquilla de esas condenas para que sean mucho más correctas. Los [POLITICAL_PARTY] no cedemos ante ninguna presión, presentamos esta iniciativa movidos por el interés de proteger el significado de esta ley."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Hoy en el @user al Presidente @user ha explicado las medidas adoptadas por el Gobierno para proteger a la clase media y trabajadora, a las empresas y a la industria en nuestro país.. Hechos frente a una oposición que vive del catastrofismo."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Después de escuchar esta mañana a @user estoy convencido de que será una gran alcaldesa de .👏🏻. Juventud, pasión y proyecto socialdemócrata para que Vitoria ocupe el lugar que merece sin dejar a nadie atrás.. [HASHTAG] ✊🏻"
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","📈 Subimos las pensiones un 8,5%. 🚄 Mantenemos el transporte gratuito en tren. 💶 Bajamos el IVA de los productos básicos y ayudamos con 200€ a las familias vulnerables. Esto es lo que hace un gobierno socialista frente a un gobierno del [POLITICAL_PARTY] que solo nos hace retroceder."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","La dimisión de Liz Truss es la confirmación del fracaso de las recetas neoliberales contra la crisis que sufrimos. Sólo la vía socialdemócrata garantiza una salida justa para todos."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Hoy he visitado Antigüedad, Tariego de Cerrato y Dueñas junto a @user y @user dentro de la caravana del @user . Ha sido un placer visitar Palencia y conocer las necesidades de sus municipios junto a sus alcaldes Fernando Cantero, Luis Ángel Marin y @user ."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","@user La derecha se opone a los impuestos porque dice que el dinero está mejor en los bolsillos de la ciudadanía.. Pero eso es mentira. Para millones de personas su salud o la educación de sus hijos jamás lo podrían pagar sin esos impuestos que sostienen los servicios públicos."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Necesitamos muchos más alcaldes [POLITICAL_PARTY] para ser el muro de contención de la desertización de esta comunidad. Alcaldes que en lugar de conectar con el Gobierno de Castilla y León que les abandona, conecten con el Gobierno de España, que ayuda a quien más lo necesita."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Dijeron que nos arrodillábamos ante ETA y la derrotamos. Ahora dicen que traicionamos a España con la reforma del delito de sedición.. La traición hubiera sido estar en el Gobierno y no haber hecho nada para recuperar la convivencia en Cataluña."
"6b2b59983a48aaa6e1a0dbe3a9f37eb3","male","politician","left","moderate_left","Cuando rebajas impuestos a los que más tienen y privatizas los servicios públicos llegan los recortes que sufre el conjunto de la ciudadanía. Hoy Madrid ha dicho basta al modelo sanitario de [POLITICIAN].. ¿Es este el modelo de [POLITICIAN] para España?"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Esta tarde he mantenido un encuentro con Ana Abade, Manager de Asuntos Públicos de para España y Portugal, en la que hemos tratado diferentes asuntos, entre ellos la necesaria regulación estatal de las viviendas de uso turístico. Seguimos."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Los de los dineros de los andaluces gastados en mariscadas, prostíbulos y cocaina están desesperados. Menudo nival del [POLITICAL_PARTY], y aún quedan días…"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","¿Qué credibilidad pueden tener unos presupuestos de este gobierno con este nivel de ejecución presupuestaria?. Eso si, en TV gastan lo que no tienen."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","¿A qué estás esperando ⁦@user ⁩? Tic tac tic tac…"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Los diputados alicantinos del [POLITICAL_PARTY] acaban de votar a favor de que nuestra provincia de Alicante siga siendo la última en inversión por habitante."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Hoy la @user  que se encuentra en [HASHTAG] celebrando su International Training Camp, rendirá merecidísimo homenaje, con motivo del 30 aniversario d Barcelona92, a una muy buena amiga mia, Miriam Blasco, primera española en ganar una Medalla de Oro en unos Juegos Olímpicos.🥇"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Y con nocturnidad y alevosía, tal y como ha querido que fuera [POLITICIAN] y como contraprestación a su apoyo a los presupuestos, a las 00:32 voto alto y claro con un NO a la derogación del delito de sedición."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Qué maravilla de ratito de radio pasé el otro día con Laura Núñez en ⁦@user  una de las entrevistas más chulas y emotivas que me han hecho nunca, “Las Canciones de tu Vida”, os dejo el enlace, a partir de 1:18:46, espero que os guste. 👇"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Se lo dije al gobierno dije hace unas semanas, esto no había pasado, si los españoles tienen que destinar más recursos a pagar, luz, combustible o cesta de la compra, tendrán menos para ocio y turismo, el gobierno me contestó que gracias a ellos se había recuperado el turismo.👇🏼"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","@user A los 133 agresores sexuales que se han beneficiado de vuestra Ley sin que hayáis hecho nada ni estéis moviendo un dedo ya les han venido los Reyes Magos, sed valientes y hablar de esto también. [HASHTAG] ."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","España será el país que menos crezca de toda la UE en el periodo 2019 a 2024. [POLITICIAN] y su gobierno nos dijeron que no íbamos a dejar a nadie atrás, correcto, todos por delante, todos."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Y 3 años después, es un placer poder volver a acompañar y disfrutar con Anémona Marina Baixa de su tradicional cena de verano solidaria."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Salve, estrella de los mares,. de los mares iris de eterna ventura. salve fénix de hermosura. madre del Divino Amor. Feliz día del Carmen a toda la gente del mar, marineros y a la Armada Española!!!"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","El portavoz d Podemos, electo por Alicante, aunque no se le conozca iniciativa alguna por nuestra provincia, critica al Gobierno por marginar a la provincia, repito, portavoz de Podemos, partido que forma parte del gobierno…. Todo un disparate, hasta decir que es de Alicante!!!"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Asistiendo al II Foro de movilidad urbana, vehículos y tecnología sostenible organizado por @user donde además se ha presentado el shuttle autónomo CTAG."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","El único candidato que ha demostrado esta noche en el [HASHTAG] nivel, solvencia, seriedad y propuestas ha sido @user"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","@user Nadie se imaginaba que un partido como el vuestro, ante las chapuzas de vuestras socios demostraseis tal pasividad e incompetencia hasta el punto de permitir cosas tan despreciables como esta…"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Registramos una nueva batería de preguntas relativas al improvisado decreto de ahorro energético impuesto sin dialogo ni consenso por el Gobierno en plena temporada alta turística y que ha generado gran desconcierto en el sector.👇🏼"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Si hay un sector innovador en ESPAÑA que se moderniza y actualiza de forma permanente para ser los mejores y ofrecer la excelencia, ese es el sector turístico español. Hoy no podíamos faltar al , evento de referencia en el ámbito hotelero."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Hoy en ⁦@user ⁩, el resultado de un ratito de charla con ⁦@user ⁩, siempre un placer.👇"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Hoy cumpliría 100 años D. Manuel Fraga, ponente de la Constitución y fundador del [POLITICAL_PARTY], fue un gran privilegio coincidir con él en el Senado, nunca olvidaré su emoción al mostrarle esta foto conmigo de pequeño en Benidorm,persona a la que admiraba, gran defensor de nuestro turismo."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Qué preciosidad de proyecto, en nuestra maravillosa Marina Baixa, en Alicante, muchísimas ganas de poderlo conocer."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","El Gobierno de [POLITICIAN] preparó, aprobó y defendió la chapuza de la Ley del 'solo sí es sí'.. Que pidan disculpas, que asuman responsabilidades y que cambien la ley."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Esta mañana había sesión de control al gobierno en el Congreso, pero ya si eso otro día…"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Es nuestra costa… pero son también nuestros valles con sus montañas y sus paisajes, tenemos una comarca impresionante y única, mágica Marina Baixa!!! Buenos días y feliz domingo."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","@user : “Desde el @user entendemos la importancia que tiene el turismo para ESPAÑA, hay que protegerlo, mimarlo y apoyarlo, lo hemos hecho y lo haremos desde el gobierno con el presidente @user ”."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Altea siempre ha sido una referencia turística que en los últimos años por las trabas que se ponen desde el Ayto. ha hecho que que vaya perdiendo atractivo. Esta mañana en el Paseo Marítimo de la “villa blanca” con Rocio Gómez, candidata a la Alcaldía del @user"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Ya sabéis que somos muy curiosos, aquí una nueva batería de preguntas al Gobierno sobre cuestiones turísticas que preocupan.👇🏼"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Y quien lo dice es el político más mentiroso que hemos visto en muchos años, que lleva engañando a todo el mundo todo el tiempo desde que llegó, no tiene remedio…"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Esta mañana en [HASHTAG] en la II Edición del Congreso Internacional de Periodismo y Turismo de @user con buenos amigos y profesionales del sector en diferentes ámbitos, todos somos TURISMO."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","El Gobierno ni ha escuchado a los empresarios turísticos ni a nadie, pero es que ademas, a pesar de la multitud de peticiones de reunión del sector para hablar sobre el IMSERSO y buscar medidas que mejoren el programa, ni los han recibido, presentamos esta batería de preguntas👇🏼"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Cuando conocimos que en los PGE el Gobierno había excluido la nueva Comisaría de [HASHTAG] dije que presentaríamos una enmienda para que fuese incorporada, aquí está, y además presentamos otra para que se incorpore también la remodelación de la Casa Cuartel de la Guardia Civil.👇"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Mucho pecho saca el gobierno diciendo que apoya a nuestro TURISMO pero lo cierto, es que en los PGE que presentaron ayer, a la principal actividad económica de España, pasamos de 962 millones en 2022 a 841 millones en 2023. Son unos malos presupuestos."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","La próxima semana recibiré en Madrid el Premio de Turismo “Travellers Awards” que otorga @user a la personalidad turística del año en España.. Tremendamente agradecido y muy honrado por ello, lo cual me llena de energía para seguir trabajando en la misma línea."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","En la presentación del nuevo libro de @user , muchas ganas de meterme de lleno en el, promete."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","[POLITICIAN] ha sacado el rodillo, veta más de 250 enmiendas del @user  entre ellas muchas de las que afectan a la provincia de Alicante o las relativas a Turismo, intolerable abuso y atropello, esta mañana en la reunión de la Mesa de la Comisión de Presupuestos nos opondremos."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","2 premiados esta noche en los Travellers Awards de @user muy [POLITICAL_PARTY]… Menudo lujo!!! @user"
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Ya son 244. No solo no mueven un dedo para rectificar su incompetencia, es que son incapaces hasta de pedir perdón.."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","Asistiendo a la Asamblea General de @user en la que ha sido elegido mi querido amigo @user como nuevo Presidente."
"6b39b8cded155328e0c1d728c5b37a42","male","politician","right","moderate_right","@user Oye Joan que a ti [POLITICIAN] te prometió mejorar la financiación de la Comunitat Valenciana y también te engañó."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Plus Ultra estaba en causa de disolución un mes antes de ser rescatada por el Gobierno."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","[POLITICIAN] ya sabe quien es el culpable de la chapuza de ley del ’solo sí es sí’:. ¡El patriarcado! 😂😂😂"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","El Gobierno vuelve a disparar las subvenciones a los sindicatos.. El Gobierno ha aprobado este martes, en Consejo de Ministros, 17 millones de euros en subvenciones a las organizaciones sindicales."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","El reproche del juez a los funcionarios de Oltra que debían proteger a la víctima de abusos: ""¿Nadie hace nada?"""
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Diputados de [POLITICAL_PARTY] llegan tarde e interrumpen el discurso de [POLITICIAN] en el Congreso en respuesta a su retraso el 12-0."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Terrorismo o Libertad:. Grupos radicales de la izquierda abertzale se movilizan para sabotear un acto de [POLITICIAN] en Vitoria."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Una clínica 'trans' abre en España después de que Reino Unido suspendiese a sus médicos.. Las autoridades británicas retiraron la licencia a sus fundadores por mala praxis y dar servicios de atención médica de manera ilegal a menores."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","La Audiencia Nacional pide la primera revisión de un caso de corrupción por la reforma de la malversación del Gobierno."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","@user Que vaya bien, Lupe. Beso fuerte y mucho ánimo."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","[POLITICAL_PARTY] y Podemos rechazan que el Congreso investigue todos los abusos sexuales a menores."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Es impresionante:. El [POLITICAL_PARTY] amenaza al [POLITICAL_PARTY] con aprobar la Ley Trans tal y como la redactó Podemos si no apoya sus enmiendas."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","CCOO aplica un ERE en Valencia tras ser incapaz de subir los sueldos al IPC como pide a las empresas."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Muere John H. Elliott, el penúltimo de los grandes hispanistas clásicos. DEP."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Hoy es 21 de marzo.. Día internacional del Síndrome de Down."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","El [POLITICAL_PARTY] vota en contra de que el Parlament conmemore el Día de la Hispanidad."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Son los fans de Lenin y del Che, de Fidel y de Stalin; llevan días defendiendo que lo mejor que se puede hacer para apoyar a los ucranianos invadidos es cantar y rezar lemas inanes. Años ensalzando a Cuba y a la URSS, alabando a tiranos y carniceros…"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","[POLITICIAN] debe dimitir por el código ético de BCOmú.. ¿Apuestas?"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","'ETA en el cine': cuando el séptimo arte distorsiona la realidad."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Si es malo para [POLITICIAN], es. bueno para España. 👏"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","La ministra [POLITICIAN] multiplica por 100 su patrimonio: de 6.823 euros a 629.969 en cinco años.. ¡Sí se puede!"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","La mujer de [POLITICIAN] da a luz en un hospital de gestión privada."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","[POLITICIAN] moviliza el Falcon para ir al concierto de Serrat en Barcelona."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Irán retiene a la escaladora Elnaz Rekabi tras competir sin velo en Seúl."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","La Generalitat subvencionó la contratación del hijo de [POLITICIAN] mediante la trama de su hermano."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","La Comunidad de Madrid reconoce la labor de los investigadores de habla hispana."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","[POLITICIAN] anuncia una rebaja de impuestos días después de criticarlas."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Empiezan las rebajas de oro del gobierno de España:. En la cuarta planta las grandes fortunas pagarán menos por un error de hacienda. En la segunda planta, la floristería abrirá sus puertas a los malversadores: podrán irse de rositas…"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Los ""negocios"" sexuales con menores del zamorano Antonio, el profesor de inglés pederasta excarcelado por la ley del 'sólo sí es sí'. Le impusieron seis años y nueve meses de prisión. Pero el 7 de octubre se le redujo a 15 meses que ya pasó entre rejas."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Henry, el primer robot sexual con pene regulable que también te recita poemas. Hombres del mundo, nos han derrotado. La versión 2.0 baja la tapa del inodoro, comenta programas de televisión, comparte emociones y pasa la aspiradora. Cómo también pase una pensión, estamos perdidos"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Para la izquierda, lo de que paguen más los que más tienen es como todo"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","¿Los niños, niñas y niñes tienen derecho a tener relaciones sexuales con quien les dé la gana? 🤦‍♂️"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","La supresión de la sedición abre la puerta a que Junqueras se presente a las elecciones de 2023."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","“Los proetarras, envalentonados, redoblan sus exigencias a [POLITICIAN]”. Cerca de 200 marchas este fin de semana reclamando beneficios para los terroristas encarcelados.. Entre los participantes: Podemos, [POLITICAL_PARTY], BNG, JUNTS, [POLITICAL_PARTY], [POLITICAL_PARTY], [POLITICAL_PARTY], UGT y CC.OO."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","“[POLITICAL_PARTY] está codirigiendo la política penitenciaria de España con el beneplácito de Marlaska, que acumula ya tantas razones para dimitir que no se recuerda ministro más deslegitimado”"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","El padre de la vicepresidenta de la Eurocámara acusada de sobornos de Qatar, detenido cuando huía con bolsas de dinero."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Qué gusto compartir espacio con tanto disidente en el XXXVI Encuentro Eleusino. Una suerte encontrarse con [POLITICIAN] o @user . E inmensa la hospitalidad del gran @user"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Qué bárbaro. Qué partidazo. ¡Qué grande es nuestro @user !"
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","Qué barbaridad:. Reino Unido avala abortar fetos con síndrome de Down hasta el momento del parto."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","La lista de la compra del Ministerio de Trabajo de [POLITICIAN]: 4.000 botellas de Rioja y 200 kilos de langostinos."
"6b4bfa44607f44176b383bb2f335dd4a","male","politician","right","moderate_right","La doble vara del 'Código [POLITICIAN]': 6 años por tener falsos autónomos y sólo 3 por malversar millones."
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","La Audiencia Nacional pregunta por primera vez si afecta la reforma de la malversación a un caso de corrupción @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","@user Nunca podremos salir del círculo de mujeres sin misterio, asúmelo, amiga, nos dan los buenos días y nos abrimos el canal 😂 yo ya lo he asumido y ya está, somos así."
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Empecé a ponerme pantalón en lugar de falda, dejé de llevar el pelo suelto, deje de ponerme perfume...Acoso sexual de libro y nadie veía nada."
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","@user 🤣 qué mala eres conmigo. Pues está bien interesante"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Una abstención, recusaciones y el posible cambio de ponente complican el debate del recurso del aborto @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","El Sindicato Médico en Andalucia desconvoca su huelga tras cerrar un acuerdo con el Servicio Andaluz de Salud. Match point de Moreno"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","[POLITICIAN] sí irá al acto de los 40 años de Felipe González en Sevilla. El [POLITICAL_PARTY]-A rectifica e invitará a Guerra pero no sabemos si va tarde para enmendarlo. Lo avanzamos hoy en @user y después el exvicepresidente confirmó en Canal Sur Radio que nadie lo había invitado"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","La Audiencia decide sin plazo sobre Griñán con todo en contra del expresidente @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Un señor, dicen ellos. En fin ... Con lo que he admirado y defendido siempre a Monchi, mal día, muy macarra el gesto del director deportivo"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Pedazo de entrevista que quiero destacarlo y me atropellan los acontecimientos! Con una llamada a hacer el amor y procrear entre apagones, daño y miseria que me ha parecido poesía pura."
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Teresa, mi primera amiga de verdad en el Parlamento. Cuánto me cuidaste y que de cosas me enseñaste, sobre todo a vivir con alegría, a disfrutar. Eras libre como el viento y especial, me seguiré acordando de ti muchas veces, como hasta ahora. Los 'correistas' somos legión 😍"
